3.1263,-1.3018,1.2165,-1.4855,-1.5708,1.5555
3.1263,-1.3019,1.2166,-1.4855,-1.5708,1.5555
3.1263,-1.3019,1.217,-1.4859,-1.5708,1.5555
3.1263,-1.302,1.2184,-1.4872,-1.5708,1.5555
3.1263,-1.3022,1.2215,-1.4901,-1.5708,1.5555
3.1263,-1.3026,1.2271,-1.4953,-1.5708,1.5555
3.1263,-1.3031,1.2353,-1.503,-1.5708,1.5555
3.1263,-1.3037,1.2462,-1.5132,-1.5708,1.5555
3.1263,-1.3044,1.2595,-1.5259,-1.5708,1.5555
3.1263,-1.3049,1.2748,-1.5407,-1.5708,1.5555
3.1263,-1.3052,1.291,-1.5566,-1.5708,1.5555
3.1263,-1.3053,1.3065,-1.572,-1.5708,1.5555
3.1263,-1.3052,1.3196,-1.5852,-1.5708,1.5555
3.1263,-1.305,1.3295,-1.5952,-1.5708,1.5555
3.1263,-1.3048,1.3366,-1.6025,-1.5708,1.5555
3.1263,-1.3047,1.3415,-1.6076,-1.5708,1.5555
3.1263,-1.3046,1.3447,-1.6109,-1.5708,1.5555
3.1263,-1.3045,1.3465,-1.6128,-1.5708,1.5555
3.1263,-1.3045,1.3472,-1.6136,-1.5708,1.5555
3.1263,-1.3044,1.3475,-1.6138,-1.5708,1.5555
3.1263,-1.3044,1.3475,-1.6138,-1.5708,1.5555
