0,-1.5708,0,-1.5708,0,0
-2.7544e-06,-1.5708,5.7398e-06,-1.5708,2.7535e-06,-1.8871e-05
-2.1296e-05,-1.5706,4.4955e-05,-1.5709,2.1299e-05,-0.00014778
0.098347,-1.5954,0.077729,-1.6121,-0.098354,-0.01174
0.14481,-1.6082,0.11829,-1.633,-0.14483,-0.018413
0.19266,-1.6224,0.16335,-1.6558,-0.19273,-0.026284
0.24019,-1.6374,0.21205,-1.6799,-0.24034,-0.035359
0.28614,-1.653,0.26375,-1.7047,-0.28645,-0.045669
0.32966,-1.6689,0.31785,-1.7301,-0.33022,-0.057253
0.37022,-1.6846,0.37383,-1.7556,-0.37117,-0.070159
0.40751,-1.6999,0.43123,-1.781,-0.40906,-0.084434
0.44144,-1.7144,0.48959,-1.806,-0.44382,-0.10012
0.47202,-1.7277,0.54845,-1.8306,-0.47555,-0.11727
0.49935,-1.7396,0.60741,-1.8544,-0.50443,-0.13592
0.52356,-1.7497,0.66604,-1.8775,-0.53068,-0.1561
0.5448,-1.7577,0.72395,-1.8994,-0.55454,-0.17785
0.56321,-1.7635,0.78076,-1.9202,-0.57626,-0.2012
0.57888,-1.7669,0.83614,-1.9395,-0.59606,-0.22621
0.59189,-1.7679,0.88981,-1.9572,-0.61415,-0.25294
0.60225,-1.7665,0.94156,-1.9728,-0.63069,-0.28148
0.60994,-1.763,0.99131,-1.9861,-0.64583,-0.31193
0.61487,-1.7577,1.0391,-1.9967,-0.65967,-0.34448
0.61689,-1.7513,1.0851,-2.0041,-0.67229,-0.37935
0.61577,-1.7444,1.1297,-2.0078,-0.68372,-0.41686
0.61118,-1.7382,1.1734,-2.0072,-0.69397,-0.45743
0.60268,-1.7336,1.2169,-2.0016,-0.70302,-0.50167
0.58967,-1.732,1.261,-1.99,-0.7108,-0.5504
0.57132,-1.7348,1.3066,-1.9713,-0.71724,-0.60472
0.54652,-1.7435,1.3543,-1.9437,-0.72227,-0.66623
0.51377,-1.7594,1.4045,-1.905,-0.72585,-0.73711
0.47096,-1.7838,1.4569,-1.8518,-0.7281,-0.8205
0.41561,-1.817,1.5102,-1.78,-0.72972,-0.92025
0.34633,-1.8566,1.561,-1.6877,-0.73294,-1.0387
0.26222,-1.8989,1.6057,-1.5754,-0.74098,-1.1766
0.16306,-1.9395,1.6419,-1.4479,-0.75767,-1.3323
0.05006,-1.9742,1.6687,-1.3153,-0.78665,-1.5001
-0.073333,-1.9993,1.6874,-1.1917,-0.82992,-1.6703
-0.2011,-2.0129,1.7003,-1.0911,-0.88627,-1.8316
-0.32543,-2.0145,1.7091,-1.0223,-0.95111,-1.9744
-0.43854,-2.0044,1.7139,-0.98676,-1.0181,-2.0931
-0.53471,-1.9839,1.714,-0.97997,-1.0815,-2.1863
-0.61113,-1.955,1.7084,-0.99442,-1.1378,-2.2551
-0.66753,-1.9199,1.6966,-1.0224,-1.1858,-2.3022
-0.70518,-1.8812,1.6788,-1.0573,-1.2257,-2.3306
-0.726,-1.841,1.6553,-1.0946,-1.2587,-2.3428
-0.73198,-1.8008,1.6268,-1.131,-1.2862,-2.3411
-0.72506,-1.7613,1.594,-1.1644,-1.3097,-2.3274
-0.7081,-1.7231,1.5574,-1.1938,-1.3305,-2.3045
-0.68429,-1.6858,1.5178,-1.2185,-1.3499,-2.2756
-0.65615,-1.6494,1.4755,-1.2385,-1.3687,-2.2431
-0.62565,-1.6136,1.4311,-1.2537,-1.3871,-2.2089
-0.59431,-1.5784,1.3851,-1.2644,-1.4053,-2.1745
-0.56331,-1.5439,1.338,-1.271,-1.4233,-2.1411
-0.53352,-1.51,1.2904,-1.2739,-1.4409,-2.1093
-0.50555,-1.4772,1.2429,-1.2736,-1.4579,-2.0799
-0.4798,-1.4457,1.1962,-1.2707,-1.474,-2.053
-0.4565,-1.4157,1.1509,-1.2658,-1.4892,-2.0289
-0.43575,-1.3875,1.1077,-1.2594,-1.5031,-2.0076
-0.41755,-1.3615,1.0671,-1.2521,-1.5158,-1.989
-0.40184,-1.3378,1.0298,-1.2443,-1.5271,-1.973
-0.38848,-1.3166,0.99622,-1.2365,-1.537,-1.9595
-0.37734,-1.2982,0.96664,-1.2292,-1.5454,-1.9483
-0.36825,-1.2826,0.94132,-1.2225,-1.5525,-1.9391
-0.36103,-1.2697,0.92038,-1.2167,-1.5582,-1.9319
-0.35548,-1.2595,0.90377,-1.212,-1.5627,-1.9263
-0.35142,-1.2519,0.89126,-1.2084,-1.566,-1.9222
-0.34862,-1.2466,0.88251,-1.2058,-1.5683,-1.9194
-0.34688,-1.2433,0.87699,-1.2041,-1.5697,-1.9177
-0.34597,-1.2415,0.87406,-1.2033,-1.5705,-1.9168
-0.34562,-1.2408,0.87294,-1.2029,-1.5708,-1.9164
-0.34557,-1.2407,0.87278,-1.2029,-1.5708,-1.9164
