0,-1.5708,0,-1.5708,0,0
-9.3948e-08,-1.5708,2.9717e-07,-1.5708,1.8838e-07,-9.6232e-07
-2.102e-06,-1.5708,4.3642e-06,-1.5708,2.0881e-06,-1.4347e-05
-1.0212e-05,-1.5707,2.1399e-05,-1.5708,1.0211e-05,-7.0352e-05
0.066628,-1.5871,0.051563,-1.5984,-0.06663,-0.0076364
0.099989,-1.5959,0.079115,-1.6128,-0.099997,-0.011962
0.13762,-1.6062,0.11183,-1.6297,-0.13764,-0.017324
0.17821,-1.618,0.14935,-1.6488,-0.17826,-0.023786
0.22046,-1.631,0.1913,-1.6697,-0.22057,-0.031419
0.26319,-1.6451,0.23731,-1.6921,-0.26341,-0.040305
0.30536,-1.6599,0.28695,-1.7157,-0.30576,-0.050535
0.3461,-1.6751,0.33982,-1.7402,-0.3468,-0.062204
0.38476,-1.6905,0.39547,-1.7652,-0.38591,-0.075411
0.42087,-1.7055,0.45343,-1.7906,-0.4227,-0.090257
0.45413,-1.7199,0.5132,-1.816,-0.45693,-0.10684
0.48437,-1.7331,0.57427,-1.8411,-0.48853,-0.12525
0.51154,-1.7448,0.63609,-1.8658,-0.51756,-0.14557
0.53564,-1.7544,0.6981,-1.8897,-0.54413,-0.1679
0.55668,-1.7617,0.75976,-1.9126,-0.56841,-0.19232
0.57468,-1.7662,0.82051,-1.9342,-0.5906,-0.21891
0.58964,-1.7679,0.87986,-1.954,-0.61087,-0.24779
0.60151,-1.7667,0.93744,-1.9716,-0.6294,-0.27909
0.61015,-1.7629,0.99297,-1.9865,-0.64632,-0.313
0.61539,-1.7568,1.0464,-1.9981,-0.66173,-0.34979
0.6169,-1.7493,1.098,-2.0056,-0.67569,-0.38983
0.61428,-1.7417,1.1482,-2.0081,-0.6882,-0.43363
0.60689,-1.7353,1.1979,-2.0047,-0.69924,-0.48195
0.59392,-1.732,1.2482,-1.994,-0.70869,-0.53587
0.57416,-1.7341,1.3003,-1.9743,-0.71644,-0.59695
0.54597,-1.7437,1.3552,-1.9431,-0.72235,-0.66749
0.50697,-1.7631,1.4136,-1.8967,-0.72634,-0.75091
0.45369,-1.7941,1.475,-1.8297,-0.72864,-0.85233
0.38261,-1.8363,1.5362,-1.7362,-0.73096,-0.97733
0.29188,-1.8848,1.5917,-1.6148,-0.73754,-1.1286
0.1806,-1.9331,1.6365,-1.4699,-0.75412,-1.3053
0.05006,-1.9742,1.6687,-1.3153,-0.78665,-1.5001
-0.094509,-2.0024,1.6899,-1.173,-0.83848,-1.698
-0.24324,-2.0148,1.7037,-1.0644,-0.90719,-1.8815
-0.38354,-2.0109,1.712,-1.0006,-0.98457,-2.0367
-0.50424,-1.9919,1.7145,-0.9795,-1.0607,-2.1575
-0.59903,-1.9606,1.7098,-0.99065,-1.1284,-2.2445
-0.66663,-1.9206,1.6969,-1.0217,-1.1849,-2.3015
-0.70896,-1.8758,1.6759,-1.0624,-1.2306,-2.3332
-0.72916,-1.8294,1.6476,-1.1052,-1.2671,-2.3437
-0.73043,-1.7835,1.6131,-1.1459,-1.2969,-2.3365
-0.71628,-1.7391,1.5733,-1.1819,-1.3219,-2.3151
-0.69167,-1.6964,1.5294,-1.2119,-1.3444,-2.2843
-0.66077,-1.6551,1.4823,-1.2357,-1.3657,-2.2483
-0.6267,-1.6148,1.4327,-1.2533,-1.3865,-2.21
-0.59176,-1.5756,1.3813,-1.2651,-1.4068,-2.1717
-0.5576,-1.5374,1.3291,-1.2718,-1.4267,-2.1349
-0.52534,-1.5006,1.2768,-1.2741,-1.4458,-2.1007
-0.49569,-1.4653,1.2254,-1.2728,-1.464,-2.0696
-0.46905,-1.432,1.1756,-1.2687,-1.4809,-2.0419
-0.44556,-1.401,1.1285,-1.2627,-1.4965,-2.0177
-0.42521,-1.3726,1.0845,-1.2553,-1.5104,-1.9968
-0.40786,-1.347,1.0444,-1.2474,-1.5227,-1.9792
-0.39331,-1.3244,1.0086,-1.2395,-1.5334,-1.9644
-0.38132,-1.3049,0.97737,-1.2319,-1.5424,-1.9523
-0.37162,-1.2884,0.95083,-1.225,-1.5499,-1.9425
-0.36395,-1.2749,0.92893,-1.2191,-1.5559,-1.9348
-0.35803,-1.2642,0.91146,-1.2142,-1.5606,-1.9288
-0.35362,-1.2561,0.89806,-1.2104,-1.5642,-1.9244
-0.35045,-1.2501,0.88825,-1.2075,-1.5668,-1.9212
-0.3483,-1.246,0.88148,-1.2055,-1.5685,-1.9191
-0.34693,-1.2433,0.87714,-1.2042,-1.5697,-1.9177
-0.34615,-1.2418,0.87463,-1.2034,-1.5703,-1.9169
-0.34576,-1.2411,0.87339,-1.2031,-1.5706,-1.9166
-0.34561,-1.2408,0.8729,-1.2029,-1.5708,-1.9164
-0.34557,-1.2407,0.87279,-1.2029,-1.5708,-1.9164
-0.34557,-1.2407,0.87278,-1.2029,-1.5708,-1.9164
